epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,3937.05,0.51933,0.62745,0.98809,0.78433,0.27034,0.27137,0.2295,1.2891,2.67555,1.32853,9.30816e-05,9.30816e-05,9.30816e-05
138,3958.54,0.49886,0.5378,0.94848,0.30408,0.35363,0.2943,0.23898,1.28996,2.65051,1.34412,8.70822e-05,8.70822e-05,8.70822e-05
139,3980.3,0.46799,0.58792,0.95688,0.27765,0.35654,0.28498,0.23932,1.3057,2.52667,1.36556,8.10828e-05,8.10828e-05,8.10828e-05
140,4002.47,0.4964,0.5875,0.9643,0.29406,0.35865,0.28437,0.23855,1.28911,2.64684,1.32564,7.50834e-05,7.50834e-05,7.50834e-05
141,4051.41,0.4101,0.42765,0.8746,0.31917,0.52861,0.31287,0.24054,1.33544,2.87022,1.34199,6.9084e-05,6.9084e-05,6.9084e-05
142,4072.57,0.37783,0.38496,0.82358,0.30196,0.3382,0.29329,0.2444,1.32907,2.78635,1.31153,6.30846e-05,6.30846e-05,6.30846e-05
143,4095,0.35823,0.39088,0.84287,0.33021,0.34783,0.29342,0.24381,1.34058,2.74972,1.3017,5.70852e-05,5.70852e-05,5.70852e-05
144,4115.96,0.36665,0.37988,0.80996,0.31895,0.35654,0.29563,0.24178,1.33186,2.75371,1.29658,5.10858e-05,5.10858e-05,5.10858e-05
145,4137.26,0.35073,0.41023,0.82341,0.27261,0.35654,0.28871,0.24247,1.32049,2.76687,1.31044,4.50864e-05,4.50864e-05,4.50864e-05
146,4158.53,0.36622,0.3768,0.82757,0.28609,0.35963,0.28431,0.23591,1.31089,2.73628,1.32324,3.9087e-05,3.9087e-05,3.9087e-05
147,4179.84,0.35666,0.37748,0.8402,0.47227,0.266,0.28451,0.23713,1.30443,2.68512,1.33876,3.30876e-05,3.30876e-05,3.30876e-05
148,4200.91,0.34977,0.39021,0.79882,0.31482,0.34481,0.29691,0.24205,1.3172,2.71969,1.34407,2.70882e-05,2.70882e-05,2.70882e-05
149,4222.29,0.35615,0.42503,0.82846,0.31807,0.50506,0.33117,0.24336,1.31774,2.72499,1.34453,2.10888e-05,2.10888e-05,2.10888e-05
150,4244.47,0.35823,0.42401,0.82952,0.28878,0.43988,0.32428,0.24065,1.32822,2.72894,1.34464,1.50894e-05,1.50894e-05,1.50894e-05
