epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,1381.78,0.75589,0.97311,1.11747,0.79467,0.30073,0.30778,0.23729,1.01244,1.72823,1.28647,0.000543037,0.000543037,0.000543037
63,1403.61,0.73425,0.88828,1.08519,0.61379,0.33291,0.27182,0.21837,0.96538,1.80687,1.16373,0.000537037,0.000537037,0.000537037
64,1425.4,0.78902,0.90599,1.12199,0.78186,0.33971,0.28749,0.24131,0.86312,1.74718,1.11919,0.000531038,0.000531038,0.000531038
65,1447.15,0.73866,0.9096,1.11665,0.61357,0.31075,0.29526,0.26015,0.92711,1.77998,1.15586,0.000525038,0.000525038,0.000525038
66,1468.83,0.75205,0.96137,1.10117,0.46307,0.33463,0.35788,0.2441,1.01027,1.76917,1.26538,0.000519039,0.000519039,0.000519039
67,1491.43,0.73039,0.88555,1.0831,0.30284,0.37132,0.34564,0.26586,0.96182,1.60151,1.19146,0.00051304,0.00051304,0.00051304
68,1514.22,0.71457,0.92223,1.07169,0.29827,0.39527,0.33245,0.25099,0.95877,1.81734,1.18552,0.00050704,0.00050704,0.00050704
69,1536.61,0.70071,0.86117,1.06201,0.29687,0.46786,0.32248,0.24305,1.02922,1.76687,1.29318,0.000501041,0.000501041,0.000501041
70,1558.37,0.77247,0.88371,1.12253,0.59967,0.30092,0.27928,0.227,0.91643,1.7044,1.20547,0.000495041,0.000495041,0.000495041
71,1580.12,0.71343,0.86174,1.11358,0.3782,0.39527,0.27783,0.22872,0.89809,1.5802,1.18555,0.000489042,0.000489042,0.000489042
72,1603.95,0.73222,0.86671,1.1114,0.26106,0.34274,0.28604,0.2279,0.90338,1.69204,1.18147,0.000483043,0.000483043,0.000483043
73,1627.31,0.74525,0.98837,1.13281,0.44263,0.37188,0.33338,0.25128,0.94554,1.64846,1.18206,0.000477043,0.000477043,0.000477043
74,1652.3,0.72522,0.89823,1.08626,0.31101,0.37826,0.32812,0.25539,0.89623,1.69972,1.14149,0.000471044,0.000471044,0.000471044
75,1675.7,0.72261,0.9054,1.08742,0.68204,0.45551,0.39621,0.29,0.82116,1.51487,1.07856,0.000465044,0.000465044,0.000465044
76,1697.64,0.6885,0.8124,1.04692,0.24223,0.57542,0.33077,0.26401,0.82006,1.60232,1.06912,0.000459045,0.000459045,0.000459045
77,1720.25,0.68585,0.84147,1.05279,0.3005,0.34028,0.28782,0.24476,0.78404,1.69283,1.08775,0.000453046,0.000453046,0.000453046
78,1742.78,0.65983,0.87448,1.05941,0.78688,0.31676,0.34239,0.27307,0.78824,1.66806,1.04477,0.000447046,0.000447046,0.000447046
79,1765.46,0.69764,0.86787,1.08664,0.61304,0.35714,0.31596,0.25708,0.79316,1.55877,1.06163,0.000441047,0.000441047,0.000441047
80,1787.3,0.67595,0.80685,1.06821,0.28289,0.58224,0.41779,0.30603,0.72548,1.53274,1.03139,0.000435047,0.000435047,0.000435047
81,1809.17,0.67645,0.83576,1.04878,0.47622,0.41493,0.36112,0.28786,0.78294,1.55924,1.09054,0.000429048,0.000429048,0.000429048
82,1831.03,0.71084,0.80488,1.03268,0.6003,0.26868,0.30563,0.25778,0.84289,1.72288,1.09016,0.000423049,0.000423049,0.000423049
83,1852.83,0.71755,0.83259,1.06529,0.29357,0.44331,0.36862,0.28485,0.78115,1.64666,1.0748,0.000417049,0.000417049,0.000417049
84,1874.64,0.73878,0.84173,1.08086,0.65537,0.4161,0.35457,0.26691,0.80057,1.78026,1.06896,0.00041105,0.00041105,0.00041105
85,1896.45,0.68196,0.92132,1.0499,0.56657,0.5309,0.40805,0.26973,0.8202,2.80296,1.08894,0.00040505,0.00040505,0.00040505
86,1918.45,0.67359,0.76068,1.07774,0.60529,0.401,0.3624,0.27527,0.83037,1.53027,1.09783,0.000399051,0.000399051,0.000399051
87,1940.33,0.64957,0.77752,1.03191,0.32417,0.48421,0.35147,0.25957,0.85716,1.60669,1.14321,0.000393052,0.000393052,0.000393052
88,1962.6,0.65194,0.79832,1.01067,0.41819,0.44526,0.32181,0.24529,0.87731,2.33338,1.15762,0.000387052,0.000387052,0.000387052
89,1985.61,0.65058,0.72345,1.04859,0.62857,0.38492,0.36694,0.24991,0.8619,1.93999,1.11172,0.000381053,0.000381053,0.000381053
90,2008.72,0.66765,0.74962,1.05311,0.33181,0.45099,0.36575,0.27154,0.86315,1.9891,1.13307,0.000375053,0.000375053,0.000375053
91,2030.65,0.66548,0.76118,1.03654,0.33155,0.42021,0.38328,0.28164,0.89191,1.78787,1.13591,0.000369054,0.000369054,0.000369054
92,2052.48,0.61157,0.76324,1.01902,0.4586,0.42034,0.35311,0.26472,0.89858,1.82664,1.15622,0.000363055,0.000363055,0.000363055
93,2074.42,0.60085,0.71634,1.02121,0.81849,0.37864,0.38263,0.27675,0.89791,1.57776,1.13255,0.000357055,0.000357055,0.000357055
94,2096.41,0.65214,0.71941,1.01959,0.26783,0.47549,0.32664,0.24125,0.88029,1.90023,1.14452,0.000351056,0.000351056,0.000351056
95,2118.2,0.63511,0.71895,1.04022,0.44028,0.38036,0.29879,0.23089,0.90953,1.93754,1.15864,0.000345056,0.000345056,0.000345056
96,2139.93,0.69176,0.8492,1.0368,0.55331,0.39653,0.39598,0.26689,0.85944,1.75079,1.1325,0.000339057,0.000339057,0.000339057
97,2161.9,0.6327,0.75218,1.03429,0.5012,0.36346,0.36309,0.2679,0.89956,1.83874,1.17931,0.000333058,0.000333058,0.000333058
98,2183.65,0.63668,0.82122,1.07407,0.3112,0.39481,0.36598,0.28026,0.89788,1.64114,1.15806,0.000327058,0.000327058,0.000327058
99,2205.85,0.61782,0.80515,1.0421,0.32811,0.61395,0.41149,0.28456,0.87596,1.63055,1.10394,0.000321059,0.000321059,0.000321059
100,2228.58,0.60606,0.7416,1.02797,0.3492,0.59587,0.42901,0.2948,0.81315,1.618,1.0903,0.000315059,0.000315059,0.000315059
101,2251.04,0.61874,0.70468,1.04345,0.28549,0.60817,0.37429,0.27009,0.81872,1.59071,1.10154,0.00030906,0.00030906,0.00030906
102,2274.21,0.61001,0.73839,1.03318,0.68496,0.36423,0.39489,0.29083,0.88244,1.54462,1.11234,0.000303061,0.000303061,0.000303061
103,2296.1,0.6072,0.68743,1.02656,0.35452,0.40221,0.37474,0.2732,0.83852,1.52223,1.09101,0.000297061,0.000297061,0.000297061
104,2318,0.63778,0.67871,1.00586,0.3669,0.37618,0.3847,0.27392,0.88692,1.70193,1.13417,0.000291062,0.000291062,0.000291062
105,2339.86,0.61373,0.6936,1.02851,0.55167,0.39548,0.37322,0.28305,0.81857,1.62846,1.07413,0.000285062,0.000285062,0.000285062
106,2361.57,0.64138,0.64096,1.0394,0.34229,0.37574,0.38797,0.28817,0.79277,1.59868,1.02818,0.000279063,0.000279063,0.000279063
107,2383.29,0.60409,0.69996,1.01053,0.49943,0.58243,0.36691,0.27362,0.78425,1.72817,1.03044,0.000273064,0.000273064,0.000273064
108,2405.13,0.60072,0.65481,0.99967,0.65058,0.3784,0.36328,0.27938,0.82149,1.70908,1.07406,0.000267064,0.000267064,0.000267064
109,2427.07,0.58402,0.65237,1.01406,0.30518,0.42794,0.36137,0.28996,0.80959,1.72239,1.0685,0.000261065,0.000261065,0.000261065
110,2449.56,0.60344,0.6185,1.0225,0.48558,0.4341,0.3573,0.26921,0.82768,1.76035,1.06714,0.000255065,0.000255065,0.000255065
111,2472.45,0.60402,0.65937,1.02776,0.61541,0.398,0.36233,0.27783,0.81772,1.56346,1.05696,0.000249066,0.000249066,0.000249066
112,2495.01,0.5665,0.64297,1.0035,0.39112,0.57537,0.38926,0.27547,0.82749,1.55231,1.03657,0.000243067,0.000243067,0.000243067
113,2516.72,0.57388,0.64352,0.99694,0.66583,0.37543,0.38206,0.27925,0.83986,1.6205,1.06431,0.000237067,0.000237067,0.000237067
114,2538.5,0.57986,0.66878,0.98792,0.53697,0.42094,0.39802,0.28845,0.86485,1.75105,1.10946,0.000231068,0.000231068,0.000231068
115,2560.35,0.59307,0.61141,1.00563,0.39907,0.38681,0.37267,0.28131,0.85589,1.71712,1.09709,0.000225068,0.000225068,0.000225068
116,2582.2,0.56569,0.60103,0.9896,0.43073,0.36565,0.36798,0.2728,0.86119,1.75429,1.11504,0.000219069,0.000219069,0.000219069
117,2603.91,0.52004,0.56992,0.98706,0.38551,0.60415,0.4059,0.29442,0.83565,1.70872,1.07772,0.00021307,0.00021307,0.00021307
118,2625.68,0.54709,0.62601,1.00021,0.36062,0.43768,0.37211,0.27252,0.85758,1.38072,1.10534,0.00020707,0.00020707,0.00020707
