Timestamp,Elapsed_s,Label,Total_W,CPU_Temp_C,Throttled_raw,EXT5V_V,0V8_AON_W,0V8_SW_W,1V1_SYS_W,1V8_SYS_W,3V3_ADC_W,3V3_DAC_W,3V3_SYS_W,3V7_WL_SW_W,DDR_VDD2_W,DDR_VDDQ_W,HDMI_W,VDD_CORE_W
19:09:16.456,208.03,A continuous,10.2055,79.0,0,4.96738,0.0033,0.3854,0.225,0.4088,0.0008,0.0004,0.5636,0.0,0.3374,0.0062,0.0624,8.2123
19:09:18.460,210.03,A continuous,10.3814,77.4,0,4.83338,0.003,0.3412,0.2286,0.3875,0.0004,0.0002,0.5876,0.0068,0.1392,0.0112,0.063,8.6126
19:09:20.459,212.03,A continuous,6.8595,78.5,0,4.95398,0.0033,0.3931,0.224,0.438,0.0006,0.0002,0.5499,0.0,0.4658,0.013,0.0636,4.708
19:09:22.460,214.03,A continuous,9.8764,79.0,0,4.98882,0.0034,0.3279,0.2849,0.4202,0.0008,0.0004,0.5177,0.0137,0.3058,0.0056,0.0604,7.9356
19:09:24.467,216.04,A continuous,8.9587,79.0,0,4.84812,0.0034,0.3934,0.3383,0.39,0.0016,0.0002,0.5264,0.0102,0.1997,0.0154,0.0611,7.0191
19:09:26.463,218.04,A continuous,7.8347,79.0,0,4.8508,0.0033,0.3688,0.2858,0.4238,0.0016,0.0002,0.4938,0.0,0.4045,0.0027,0.0615,5.7886
19:09:28.465,220.04,A continuous,8.6733,77.4,0,4.96872,0.0031,0.4427,0.287,0.4274,0.0006,0.0002,0.5665,0.0,0.329,0.0056,0.0648,6.5464
19:09:30.463,222.04,A continuous,6.1834,78.5,0,4.94728,0.0031,0.4028,0.2246,0.4036,0.0008,0.0,0.5193,0.0136,0.2009,0.0068,0.0631,4.3447
19:09:32.464,224.04,A continuous,10.4361,79.0,0,4.92048,0.0028,0.4175,0.252,0.4002,0.0008,0.0004,0.5846,0.0,0.3208,0.0065,0.0609,8.3896
19:09:34.467,226.04,A continuous,5.7709,78.5,0,4.97542,0.003,0.3684,0.2877,0.4407,0.0008,0.0,0.4904,0.0,0.5122,0.0036,0.0633,3.601
19:09:36.463,228.04,A continuous,9.8589,79.6,0,4.891,0.0032,0.3417,0.2236,0.4419,0.0012,0.0,0.5492,0.0034,0.2673,0.0021,0.0671,7.9583
19:09:38.467,230.04,A continuous,9.5146,78.5,0,4.86688,0.0027,0.3925,0.3452,0.4204,0.0004,0.0004,0.5233,0.0,0.2335,0.0059,0.0617,7.5286
19:09:40.467,232.04,A continuous,8.4617,79.6,0,4.958,0.0032,0.3412,0.234,0.4162,0.0012,0.0002,0.5302,0.0,0.3227,0.0062,0.0666,6.54
19:09:42.472,234.04,A continuous,10.0264,79.6,0,4.9915,0.003,0.341,0.2339,0.4232,0.0006,0.0002,0.5167,0.0,0.4059,0.0163,0.0612,8.0244
19:09:44.473,236.04,A continuous,10.1763,79.0,0,4.94862,0.0031,0.2978,0.2867,0.432,0.0006,0.0002,0.5164,0.0034,0.4706,0.0059,0.0638,8.096
19:09:46.475,238.05,A continuous,9.698,79.6,0,4.97006,0.0032,0.3156,0.2515,0.4138,0.0032,0.0002,0.507,0.0,0.2151,0.0068,0.0598,7.9217
19:09:48.475,240.05,A continuous,9.3992,78.5,0,4.88698,0.0031,0.2934,0.3473,0.4135,0.0006,0.0002,0.5038,0.0,0.3733,0.0021,0.0632,7.3986
19:09:50.475,242.05,A continuous,10.4064,79.6,0,4.92048,0.003,0.341,0.3531,0.4433,0.0016,0.0004,0.516,0.0,0.5016,0.0083,0.0659,8.1723
19:09:52.476,244.05,A continuous,8.1664,80.1,0,4.84008,0.0028,0.3978,0.2367,0.4161,0.0012,0.0008,0.5368,0.0,0.4077,0.0098,0.0599,6.0967
19:09:54.479,246.05,A continuous,10.2943,79.6,0,4.88698,0.0029,0.4412,0.3369,0.4392,0.0016,0.0004,0.5394,0.0172,0.461,0.0012,0.0618,7.9915
19:09:56.479,248.05,A continuous,9.7475,79.0,0,4.85482,0.0033,0.3011,0.2507,0.4247,0.0006,0.0002,0.5169,0.0034,0.2337,0.0056,0.0619,7.9455
19:09:58.483,250.05,A continuous,10.0372,80.1,0,4.84544,0.0029,0.3432,0.347,0.439,0.0006,0.0002,0.5067,0.0375,0.4055,0.0104,0.0618,7.8823
19:10:00.483,252.06,A continuous,8.5412,79.6,0,4.9848,0.0028,0.3511,0.2259,0.4114,0.0006,0.0002,0.5358,0.0034,0.4289,0.0,0.0617,6.5194
19:10:02.487,254.06,A continuous,7.2392,79.6,0,4.87894,0.0027,0.4181,0.236,0.4258,0.0012,0.0002,0.5802,0.0034,0.4619,0.0092,0.0626,5.038
19:10:04.483,256.06,A continuous,10.3149,79.0,0,4.84812,0.0035,0.3199,0.236,0.4287,0.0012,0.0,0.5329,0.0,0.2533,0.0062,0.0627,8.4706
19:10:06.483,258.06,A continuous,10.4625,80.1,0,4.96738,0.0029,0.3953,0.253,0.4217,0.0006,0.0002,0.617,0.0236,0.4364,0.0071,0.0633,8.2413
19:10:08.483,260.06,A continuous,6.6374,79.0,0,4.84544,0.0037,0.444,0.2509,0.4699,0.0004,0.0004,0.5422,0.0273,0.491,0.0109,0.0634,4.3333
19:10:10.483,262.06,A continuous,10.421,80.7,0,4.84544,0.0027,0.3668,0.2847,0.3971,0.0012,0.0002,0.5167,0.0,0.2876,0.0056,0.0626,8.4958
19:10:12.483,264.06,A continuous,10.3948,80.7,0,4.88162,0.003,0.3893,0.2339,0.4266,0.0006,0.0002,0.5947,0.0137,0.3524,0.0139,0.0639,8.3027
19:10:14.483,266.06,A continuous,9.3358,79.0,0,4.97408,0.0035,0.369,0.2253,0.4222,0.0012,0.0004,0.5326,0.0,0.2713,0.0056,0.0637,7.4409
19:10:16.483,268.06,A continuous,10.2723,81.2,0,4.84946,0.0031,0.3294,0.2253,0.4232,0.0016,0.0002,0.5745,0.0034,0.1999,0.0,0.0587,8.4529
19:10:18.483,270.06,A continuous,6.4777,80.7,0,4.8441,0.0037,0.4655,0.2205,0.4051,0.0004,0.0002,0.5559,0.0102,0.2757,0.0118,0.0641,4.4646
19:10:20.488,272.06,A continuous,9.573,79.6,0,4.91914,0.003,0.4396,0.3224,0.4234,0.0016,0.0,0.5294,0.0205,0.4031,0.0107,0.0611,7.3583
19:10:22.483,274.06,A continuous,9.5447,81.2,0,4.90976,0.003,0.368,0.2885,0.4239,0.0008,0.0002,0.5301,0.0135,0.3461,0.0144,0.0613,7.4949
19:10:24.484,276.06,A continuous,9.5121,80.7,0,4.84544,0.0028,0.3452,0.2371,0.4196,0.0004,0.0002,0.5983,0.0135,0.2883,0.0121,0.0627,7.5318
19:10:26.483,278.06,A continuous,8.812,80.1,0,5.06654,0.0031,0.3909,0.2529,0.4202,0.0016,0.0,0.5585,0.0069,0.3412,0.0089,0.0628,6.7649
19:10:28.487,280.06,A continuous,7.6399,80.1,524288,4.86688,0.0032,0.3922,0.3537,0.4111,0.0016,0.0002,0.5069,0.0,0.2312,0.0032,0.0617,5.6748
19:10:30.488,282.06,A continuous,6.6502,80.1,524288,4.86152,0.0031,0.4885,0.2286,0.4252,0.0,0.0004,0.5941,0.0,0.4374,0.0091,0.0647,4.399
19:10:32.488,284.06,A continuous,10.3696,81.2,524288,4.82802,0.0031,0.3887,0.2504,0.4049,0.0004,0.0002,0.5898,0.0,0.1659,0.0059,0.0622,8.4981
19:10:34.487,286.06,A continuous,7.0041,80.1,524288,4.84678,0.0032,0.3919,0.2509,0.4223,0.0016,0.0,0.5293,0.0202,0.2038,0.0015,0.061,5.1185
19:10:36.486,288.06,A continuous,6.7256,79.0,524288,5.06922,0.0035,0.2941,0.3513,0.3928,0.0012,0.0002,0.5353,0.0,0.0519,0.0,0.0621,5.0332
19:10:38.483,290.06,A continuous,3.583,75.2,524288,5.07994,0.0032,0.2944,0.2226,0.3883,0.0012,0.0002,0.5167,0.0,0.0642,0.0,0.0684,2.024
19:10:40.483,292.06,A continuous,3.3456,70.8,524288,5.07726,0.0027,0.2977,0.2225,0.3791,0.0008,0.0008,0.5426,0.0035,0.0291,0.0,0.0649,1.8019
19:10:42.483,294.06,A continuous,3.5866,68.1,524288,5.092,0.0031,0.3737,0.2879,0.3825,0.0008,0.0008,0.5391,0.0,0.0432,0.0,0.0684,1.8871
