epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,1797.41,0.6651,0.81603,1.06335,0.95953,0.25139,0.27068,0.22086,1.28327,2.57981,1.33237,0.000429048,0.000429048,0.000429048
82,1819.32,0.69161,0.83186,1.09982,0.47061,0.34342,0.28674,0.23118,1.25312,2.61342,1.31054,0.000423049,0.000423049,0.000423049
83,1841.6,0.68051,0.8036,1.07555,0.44415,0.2622,0.26794,0.22889,1.23148,2.94824,1.28956,0.000417049,0.000417049,0.000417049
84,1864.33,0.62747,0.76318,1.06219,0.26116,0.42706,0.31962,0.24137,1.34547,2.59329,1.45689,0.00041105,0.00041105,0.00041105
85,1887.09,0.69773,0.90157,1.0891,0.95877,0.24182,0.27655,0.23201,1.22734,2.50672,1.34555,0.00040505,0.00040505,0.00040505
86,1909.66,0.71709,0.84222,1.11996,0.45382,0.4208,0.27204,0.22876,1.31425,2.68503,1.32619,0.000399051,0.000399051,0.000399051
87,1931.67,0.60638,0.81287,1.02563,0.96026,0.24182,0.27246,0.23091,1.34867,2.49962,1.34444,0.000393052,0.000393052,0.000393052
88,1953.6,0.62269,0.80034,1.02315,0.61505,0.26912,0.27183,0.24028,1.26903,3.02567,1.31959,0.000387052,0.000387052,0.000387052
89,1975.31,0.61023,0.78204,1.01979,0.26473,0.34916,0.29365,0.23886,1.2197,2.37612,1.31195,0.000381053,0.000381053,0.000381053
90,1997.08,0.66108,0.88575,1.06696,0.68621,0.41502,0.3704,0.26003,1.27162,2.43019,1.33457,0.000375053,0.000375053,0.000375053
91,2018.83,0.65234,0.79306,1.07085,0.44203,0.32803,0.25346,0.2137,1.24611,2.57999,1.27791,0.000369054,0.000369054,0.000369054
92,2040.66,0.61894,0.78441,1.03486,0.80528,0.25506,0.33798,0.24971,1.24572,2.57469,1.29904,0.000363055,0.000363055,0.000363055
93,2062.53,0.62484,0.75144,1.02623,0.97865,0.26489,0.28019,0.23776,1.28396,2.56014,1.28125,0.000357055,0.000357055,0.000357055
94,2084.73,0.65337,0.82513,1.06065,0.45561,0.33833,0.31228,0.23069,1.29187,2.71535,1.30784,0.000351056,0.000351056,0.000351056
95,2107.7,0.63168,0.76175,1.02189,0.80979,0.25271,0.27063,0.22635,1.24083,2.55113,1.31129,0.000345056,0.000345056,0.000345056
96,2130.77,0.66161,0.79033,1.08304,0.97275,0.25302,0.28011,0.24036,1.15718,2.67529,1.281,0.000339057,0.000339057,0.000339057
97,2153.02,0.61229,0.7855,1.01527,0.25202,0.46435,0.3151,0.24948,1.22981,2.60881,1.34951,0.000333058,0.000333058,0.000333058
