Timestamp,Mode,Latency_ms,FPS,CPU_Usage_%,RAM_Usage_%,CPU_Temp_C,Throttled,Confidence_Max,Detection_Result
01:15:14.765,Active,412.8,2.4,97.6,11.7,74.3,Yes,0.0,None
01:15:15.189,Active,418.7,2.4,98.8,11.7,73.2,Yes,0.0,None
01:15:15.612,Active,415.9,2.4,98.2,11.7,74.3,Yes,0.0,None
01:15:16.036,Active,416.3,2.4,98.2,11.7,73.8,Yes,0.0,None
01:15:16.456,Active,411.7,2.4,98.8,11.7,74.9,Yes,0.0,None
01:15:16.913,Active,449.3,2.4,93.4,11.7,73.8,Yes,0.0,None
01:15:17.332,Active,412.6,2.4,98.8,11.7,74.3,Yes,0.0,None
01:15:17.757,Active,417.1,2.3,98.2,11.7,73.8,Yes,0.0,None
01:15:18.181,Active,418.3,2.3,98.8,11.7,74.9,Yes,0.0,None
01:15:18.601,Active,414.7,2.3,98.8,11.7,73.8,Yes,0.0,None
01:15:19.025,Active,417.1,2.3,98.2,11.7,75.5,Yes,0.0,None
01:15:19.457,Active,426.7,2.3,99.4,11.7,74.9,Yes,0.0,None
01:15:19.885,Active,418.7,2.3,98.2,11.7,74.3,Yes,0.0,None
01:15:20.312,Active,417.5,2.3,97.6,11.7,73.8,Yes,0.0,None
01:15:20.735,Active,414.7,2.3,98.2,11.7,74.3,Yes,0.0,None
01:15:21.161,Active,415.8,2.3,97.6,11.7,74.3,Yes,0.0,None
01:15:21.586,Active,418.6,2.3,98.8,11.7,74.9,Yes,0.0,None
01:15:22.008,Active,415.8,2.4,99.4,11.7,74.9,Yes,0.0,None
01:15:22.437,Active,421.2,2.4,97.6,11.7,74.3,Yes,0.0,None
01:15:22.876,Active,432.4,2.4,97.2,11.7,75.5,Yes,0.0,None
01:15:23.296,Active,412.6,2.4,97.6,11.7,75.5,Yes,0.0,None
01:15:23.729,Active,424.7,2.4,97.1,11.7,74.9,Yes,0.0,None
01:15:24.162,Active,426.3,2.4,96.5,11.7,74.9,Yes,0.0,None
01:15:24.581,Active,412.6,2.4,99.4,11.7,74.3,Yes,0.0,None
01:15:25.002,Active,416.3,2.4,98.8,11.7,75.5,Yes,0.0,None
01:15:25.426,Active,415.0,2.4,98.2,11.7,74.9,Yes,0.0,None
01:15:25.849,Active,414.5,2.4,98.2,11.7,73.8,Yes,0.0,None
01:15:26.272,Active,413.1,2.3,98.2,11.7,75.5,Yes,0.0,None
01:15:26.695,Active,415.1,2.3,98.8,11.7,74.9,Yes,0.0,None
01:15:42.132,Active,425.0,2.3,2.9,11.8,62.2,Yes,0.0,None
01:15:42.549,Active,411.3,2.3,99.4,11.8,62.8,Yes,0.0,None
01:15:42.971,Active,414.7,2.3,98.2,11.8,64.5,Yes,0.0,None
01:15:43.400,Active,415.7,2.3,97.1,11.8,65.0,Yes,0.0,None
01:15:43.822,Active,416.8,2.3,98.8,11.8,65.5,Yes,0.0,None
01:15:44.241,Active,412.0,2.3,98.2,11.8,67.8,Yes,0.0,None
01:15:44.661,Active,414.6,2.3,98.2,11.8,67.2,Yes,0.0,None
01:15:45.085,Active,414.8,2.3,98.2,11.8,67.2,Yes,0.0,None
01:15:45.511,Active,416.6,2.6,98.2,11.8,67.8,Yes,0.0,None
01:15:45.935,Active,414.4,2.6,98.2,11.8,68.3,Yes,0.0,None
01:15:46.365,Active,420.8,2.6,97.1,11.8,68.3,Yes,0.0,None
01:15:46.787,Active,413.7,2.6,98.2,11.8,68.8,Yes,0.0,None
01:15:47.214,Active,417.6,2.6,98.2,11.8,69.4,Yes,0.0,None
01:15:47.635,Active,415.7,2.6,98.2,11.8,69.4,Yes,0.0,None
01:15:48.058,Active,414.6,2.6,98.8,11.8,69.4,Yes,0.0,None
01:15:48.482,Active,418.5,2.6,97.6,11.7,70.0,Yes,0.0,None
01:15:48.905,Active,417.0,2.6,98.8,11.8,71.0,Yes,0.0,None
01:15:49.326,Active,414.5,2.6,98.2,11.7,70.5,Yes,0.0,None
01:15:49.747,Active,415.4,2.4,98.8,11.7,71.0,Yes,0.0,None
01:15:50.179,Active,423.2,2.4,98.3,11.7,71.6,Yes,0.0,None
01:15:50.602,Active,413.6,2.4,98.2,11.7,70.5,Yes,0.0,None
01:15:51.022,Active,414.0,2.4,98.8,11.8,71.6,Yes,0.0,None
01:15:51.445,Active,417.2,2.4,98.8,11.8,72.2,Yes,0.0,None
01:15:51.869,Active,417.1,2.4,98.2,11.8,72.2,Yes,0.0,None
01:15:52.300,Active,424.4,2.4,96.0,11.7,72.2,Yes,0.0,None
01:15:52.722,Active,414.2,2.4,98.8,11.7,72.7,Yes,0.0,None
01:15:53.150,Active,422.2,2.4,97.1,11.7,70.5,Yes,0.0,None
01:15:53.577,Active,418.5,2.4,98.8,11.7,72.2,Yes,0.0,None
01:15:53.999,Active,416.2,2.4,98.2,11.7,71.6,Yes,0.0,None
01:15:54.425,Active,417.4,2.4,97.6,11.7,72.7,Yes,0.0,None
01:15:54.858,Active,425.8,2.4,96.5,11.7,73.2,Yes,0.0,None
01:15:55.277,Active,413.8,2.4,99.4,11.7,73.2,Yes,0.0,None
01:15:55.718,Active,434.4,2.4,96.6,11.8,73.2,Yes,0.0,None
01:15:56.138,Active,414.8,2.4,98.8,11.8,73.2,Yes,0.0,None
01:15:56.556,Active,411.4,2.4,98.8,11.8,73.8,Yes,0.0,None
01:15:56.985,Active,421.3,2.4,98.8,11.8,73.2,Yes,0.0,None
01:15:57.407,Active,415.0,2.4,98.2,11.8,73.2,Yes,0.0,None
01:15:57.830,Active,413.7,2.4,98.2,11.8,73.8,Yes,0.0,None
01:15:58.250,Active,413.8,2.4,98.8,11.8,74.3,Yes,0.0,None
01:15:58.671,Active,415.2,2.4,98.2,11.8,73.8,Yes,0.0,None
01:15:59.094,Active,417.4,2.4,99.4,11.8,73.8,Yes,0.0,None
01:15:59.517,Active,417.4,2.4,98.2,11.8,74.3,Yes,0.0,None
01:15:59.944,Active,420.3,2.4,98.8,11.8,73.8,Yes,0.0,None
01:16:00.366,Active,413.9,2.4,98.2,11.8,74.3,Yes,0.0,None
01:16:00.794,Active,418.4,2.4,98.2,11.8,74.3,Yes,0.0,None
01:16:01.218,Active,414.9,2.4,97.6,11.8,74.3,Yes,0.0,None
01:16:01.642,Active,415.9,2.4,98.8,11.8,74.3,Yes,0.0,None
01:16:02.073,Active,421.7,2.4,97.1,11.8,74.3,Yes,0.0,None
01:16:02.498,Active,416.6,2.4,98.2,11.8,74.3,Yes,0.0,None
01:16:02.917,Active,414.0,2.4,98.8,11.8,74.9,Yes,0.0,None
