epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,1306.1,0.68377,0.86162,1.08341,0.70113,0.3309,0.3435,0.24064,1.31234,2.62028,1.2714,0.000471044,0.000471044,0.000471044
75,1323.56,0.69559,0.89715,1.0388,0.66025,0.35158,0.31723,0.24017,1.21945,2.40946,1.30539,0.000465044,0.000465044,0.000465044
76,1341.46,0.71033,0.94144,1.1033,0.28272,0.3466,0.29804,0.24046,1.25488,2.61499,1.27249,0.000459045,0.000459045,0.000459045
77,1359.1,0.69635,0.83765,1.0685,0.26684,0.36229,0.32047,0.25591,1.2493,2.15398,1.29029,0.000453046,0.000453046,0.000453046
78,1376.6,0.67423,0.88077,1.03556,0.28121,0.36243,0.30322,0.24566,1.26398,2.3527,1.29723,0.000447046,0.000447046,0.000447046
79,1393.95,0.69642,0.85001,1.0921,0.67471,0.35367,0.34988,0.24292,1.29687,2.27319,1.38277,0.000441047,0.000441047,0.000441047
80,1412.07,0.68956,0.8795,1.06909,0.26925,0.36011,0.28072,0.2364,1.28029,2.46142,1.4121,0.000435047,0.000435047,0.000435047
81,1429.35,0.67769,0.85604,1.06333,0.96597,0.23895,0.2857,0.23372,1.22397,2.45898,1.33801,0.000429048,0.000429048,0.000429048
82,1447.01,0.69245,0.88371,1.08497,0.60445,0.35367,0.30559,0.24051,1.24367,2.3978,1.3402,0.000423049,0.000423049,0.000423049
83,1464.68,0.66827,0.81455,1.05205,0.30011,0.34085,0.30503,0.24603,1.19176,2.7648,1.19927,0.000417049,0.000417049,0.000417049
84,1482.34,0.64023,0.79044,1.06312,0.4391,0.41424,0.28156,0.22944,1.30226,2.72417,1.35813,0.00041105,0.00041105,0.00041105
85,1499.67,0.71569,0.94551,1.08693,0.44639,0.32999,0.28756,0.23206,1.28645,2.07389,1.38814,0.00040505,0.00040505,0.00040505
86,1517.23,0.68557,0.86334,1.09081,0.49857,0.34372,0.34499,0.23872,1.21399,2.14754,1.32547,0.000399051,0.000399051,0.000399051
87,1534.56,0.65599,0.78869,1.04658,0.78967,0.24182,0.27524,0.23308,1.19081,2.38695,1.33279,0.000393052,0.000393052,0.000393052
88,1552.36,0.63134,0.78471,1.02158,0.44782,0.37797,0.31484,0.24519,1.18702,1.92102,1.34752,0.000387052,0.000387052,0.000387052
89,1570.25,0.61475,0.77975,1.0119,0.26279,0.3625,0.29835,0.24733,1.26438,2.10554,1.39198,0.000381053,0.000381053,0.000381053
90,1587.73,0.66949,0.83038,1.05735,0.6323,0.437,0.33213,0.25432,1.29849,2.05662,1.37903,0.000375053,0.000375053,0.000375053
91,1605.16,0.6552,0.84989,1.07229,0.64583,0.35138,0.34569,0.24144,1.32394,2.41816,1.38164,0.000369054,0.000369054,0.000369054
92,1623.49,0.62462,0.84713,1.03761,0.25085,0.31933,0.2801,0.22998,1.31147,2.42706,1.3627,0.000363055,0.000363055,0.000363055
